"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","186","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2199,1613,2997
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","187","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3667,2421,5552
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","188","Hinga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1203,742,1949
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","189","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2073,1377,3120
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","190","Kamandura - Mai Mahiu - Narok Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2701,1859,3923
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","191","Bogani E Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1842,1178,2877
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","192","Cargen House","1/10/2017 - 1/12/2017, Every day, Daily Average",519,205,1313
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","193","Katani Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2264,1434,3573
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","194","James Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1896,1289,2787
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","196","Kihara- Gacii- Karura Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2995,1756,5107
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","198","Mae Properties Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1594,1008,2519
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","199","Catholic Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2438,1653,3595
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","200","Karura Munyaka Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2666,1537,4622
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","201","Masimba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2089,1325,3291
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","202","Rose Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",915,532,1571
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","203","Ngong Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2753,1848,4100
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","204","Mukiri Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1437,930,2220
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","206","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2486,1852,3336
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","207","2nd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",1903,1290,2807
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","208","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2939,1999,4320
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","209","City Chicken Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1888,1247,2857
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","210","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1611,931,2785
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","211","Kayole Spine Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1931,1212,3074
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","212","Lunga Lunga Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1446,819,2552
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","213","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1664,1145,2416
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","214","Lane 26","1/10/2017 - 1/12/2017, Every day, Daily Average",1968,1347,2875
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","218","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3071,2072,4550
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","220","Dagoretti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3058,2108,4436
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","221","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3021,2190,4165
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","222","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3090,1972,4841
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","224","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1835,1099,3063
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","225","Woodvalle Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1201,739,1949
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","227","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2228,1574,3152
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","228","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2426,1525,3856
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","229","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",993,527,1869
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","230","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2935,1871,4602
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","231","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1888,1016,3508
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","232","Imani Project","1/10/2017 - 1/12/2017, Every day, Daily Average",1830,1149,2912
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","233","Kerarapon Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",2587,1727,3874
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","234","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1871,1343,2605
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","235","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2247,1612,3131
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","237","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1864,1232,2819
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","238","School Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3507,2121,5796
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","239","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1854,1211,2837
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","240","Karen Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2496,1686,3693
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","241","Riara Prestige Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",1540,964,2458
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","242","200 Kyuna Cres","1/10/2017 - 1/12/2017, Every day, Daily Average",1006,586,1724
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","243","E Africa Motorsports Tracks","1/10/2017 - 1/12/2017, Every day, Daily Average",1939,1174,3202
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","244","Wangapala Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",931,560,1546
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","245","Ole Shapara Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",943,483,1839
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","246","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1290,737,2255
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","247","Kabiria Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2177,1477,3208
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","248","Pilipili Way","1/10/2017 - 1/12/2017, Every day, Daily Average",856,480,1525
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","249","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2254,1529,3321
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","251","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2113,1469,3038
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","252","Ol Leleshwa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1755,1078,2855
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","253","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2484,1864,3309
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","254","Banjui House","1/10/2017 - 1/12/2017, Every day, Daily Average",2170,1391,3383
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","255","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2625,1990,3461
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","256","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",538,284,1018
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","257","Mukunga","1/10/2017 - 1/12/2017, Every day, Daily Average",693,360,1333
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","258","0 Muthithi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",446,178,1117
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","259","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3039,1591,5804
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","262","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2511,1705,3695
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","263","Nairobi - Namanga","1/10/2017 - 1/12/2017, Every day, Daily Average",2388,1611,3537
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","264","Gigiri Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1194,779,1829
