"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"271","awendo lamba, 042, Nairobi","285","Garissa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3053,2308,4037
"271","awendo lamba, 042, Nairobi","286","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2671,1713,4162
"271","awendo lamba, 042, Nairobi","287","City Clock","1/10/2017 - 1/12/2017, Every day, Daily Average",799,379,1681
"271","awendo lamba, 042, Nairobi","288","Old Mombasa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1334,772,2303
"271","awendo lamba, 042, Nairobi","289","USIU Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1481,947,2315
"271","awendo lamba, 042, Nairobi","290","Ngong Forest Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2086,1247,3489
"271","awendo lamba, 042, Nairobi","291","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1296,762,2201
"271","awendo lamba, 042, Nairobi","292","Loneview Access Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1765,1084,2873
"271","awendo lamba, 042, Nairobi","293","Lake View Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1314,870,1983
"271","awendo lamba, 042, Nairobi","294","Pofu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1899,1271,2835
"271","awendo lamba, 042, Nairobi","295","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2427,1648,3574
"271","awendo lamba, 042, Nairobi","297","Ndemi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",963,562,1648
"271","awendo lamba, 042, Nairobi","298","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2302,1650,3210
"271","awendo lamba, 042, Nairobi","300","Helena Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2149,1383,3337
"271","awendo lamba, 042, Nairobi","301","ELSEK ELSEK Nairobi Show House Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2172,1376,3427
