"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","93","Mukinduri Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2162,1291,3619
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","94","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1864,1174,2957
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","95","Adminstration Block","1/10/2017 - 1/12/2017, Every day, Daily Average",905,476,1720
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","96","Grevillea Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",1172,650,2111
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","97","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",3074,2332,4051
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","98","Tembo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2134,1459,3119
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","99","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2326,1478,3659
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","101","Fifth Avenue","1/10/2017 - 1/12/2017, Every day, Daily Average",2921,1975,4320
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","102","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1343,880,2048
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","103","Syokimau - Katani Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1857,1156,2981
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","104","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2823,1915,4160
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","105","Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2604,1863,3637
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","106","Rhino Park Close","1/10/2017 - 1/12/2017, Every day, Daily Average",2922,1876,4550
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","107","Kabarnet Gardens","1/10/2017 - 1/12/2017, Every day, Daily Average",1078,604,1922
