"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"271","Kisii University College, monrovia ambank, Nairobi","101","Fifth Avenue","1/10/2017 - 1/12/2017, Every day, Daily Average",2776,1835,4198
"271","Kisii University College, monrovia ambank, Nairobi","102","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1395,910,2137
"271","Kisii University College, monrovia ambank, Nairobi","103","Syokimau - Katani Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1763,1070,2903
"271","Kisii University College, monrovia ambank, Nairobi","106","Rhino Park Close","1/10/2017 - 1/12/2017, Every day, Daily Average",2600,1675,4035
"271","Kisii University College, monrovia ambank, Nairobi","107","Kabarnet Gardens","1/10/2017 - 1/12/2017, Every day, Daily Average",770,409,1446
"271","Kisii University College, monrovia ambank, Nairobi","108","Naivasha Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1742,1156,2624
"271","Kisii University College, monrovia ambank, Nairobi","110","0 Waiyaki Way","1/10/2017 - 1/12/2017, Every day, Daily Average",814,453,1459
"271","Kisii University College, monrovia ambank, Nairobi","112","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1122,671,1875
"271","Kisii University College, monrovia ambank, Nairobi","113","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",1518,997,2310
"271","Kisii University College, monrovia ambank, Nairobi","114","Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1737,1170,2578
"271","Kisii University College, monrovia ambank, Nairobi","115","Syokimau Airport Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2280,1468,3539
"271","Kisii University College, monrovia ambank, Nairobi","116","Kayole Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2767,1680,4555
"271","Kisii University College, monrovia ambank, Nairobi","117","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2699,1789,4070
"271","Kisii University College, monrovia ambank, Nairobi","120","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2900,2029,4143
"271","Kisii University College, monrovia ambank, Nairobi","121","Kibichiko Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1770,1161,2697
"271","Kisii University College, monrovia ambank, Nairobi","123","Muigai Kenyatta Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2377,1644,3435
"271","Kisii University College, monrovia ambank, Nairobi","124","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2128,1393,3248
"271","Kisii University College, monrovia ambank, Nairobi","125","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3027,1996,4589
"271","Kisii University College, monrovia ambank, Nairobi","126","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3054,2163,4311
"271","Kisii University College, monrovia ambank, Nairobi","127","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1574,1120,2211
"271","Kisii University College, monrovia ambank, Nairobi","128","Langata Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1606,1022,2521
"271","Kisii University College, monrovia ambank, Nairobi","129","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2965,1926,4564
"271","Kisii University College, monrovia ambank, Nairobi","130","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1355,757,2423
"271","Kisii University College, monrovia ambank, Nairobi","131","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3074,2114,4468
"271","Kisii University College, monrovia ambank, Nairobi","132","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2663,1675,4233
"271","Kisii University College, monrovia ambank, Nairobi","133","P.O. Box 41185","1/10/2017 - 1/12/2017, Every day, Daily Average",447,166,1201
"271","Kisii University College, monrovia ambank, Nairobi","135","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2068,1383,3090
"271","Kisii University College, monrovia ambank, Nairobi","136","900 Edina Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",2623,1700,4046
"271","Kisii University College, monrovia ambank, Nairobi","137","Thika - Mang'u Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2928,2206,3885
"271","Kisii University College, monrovia ambank, Nairobi","138","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1722,1153,2570
"271","Kisii University College, monrovia ambank, Nairobi","139","Kiambu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1507,912,2487
"271","Kisii University College, monrovia ambank, Nairobi","140","Banana Raini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1973,1403,2773
"271","Kisii University College, monrovia ambank, Nairobi","141","Loiyangalani Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1256,785,2007
"271","Kisii University College, monrovia ambank, Nairobi","142","Brookside Grove","1/10/2017 - 1/12/2017, Every day, Daily Average",647,352,1188
"271","Kisii University College, monrovia ambank, Nairobi","143","Olkeri Laiser Hill Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2866,1844,4453
"271","Kisii University College, monrovia ambank, Nairobi","145","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1904,1203,3011
"271","Kisii University College, monrovia ambank, Nairobi","146","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2723,1736,4270
"271","Kisii University College, monrovia ambank, Nairobi","147","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2674,1711,4178
"271","Kisii University College, monrovia ambank, Nairobi","148","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3642,2394,5540
"271","Kisii University College, monrovia ambank, Nairobi","150","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2996,1938,4629
"271","Kisii University College, monrovia ambank, Nairobi","151","0 Riverside Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",423,196,911
"271","Kisii University College, monrovia ambank, Nairobi","152","Nairobi - Namanga","1/10/2017 - 1/12/2017, Every day, Daily Average",2470,1646,3704
"271","Kisii University College, monrovia ambank, Nairobi","153","0 Bendera Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",1222,777,1919
"271","Kisii University College, monrovia ambank, Nairobi","154","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1705,1119,2597
"271","Kisii University College, monrovia ambank, Nairobi","155","C65","1/10/2017 - 1/12/2017, Every day, Daily Average",2035,1351,3064
"271","Kisii University College, monrovia ambank, Nairobi","157","0 Spring Valley Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1145,702,1866
"271","Kisii University College, monrovia ambank, Nairobi","158","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1400,876,2235
"271","Kisii University College, monrovia ambank, Nairobi","159","Zada Flat","1/10/2017 - 1/12/2017, Every day, Daily Average",2171,1243,3791
"271","Kisii University College, monrovia ambank, Nairobi","161","clay city masournets","1/10/2017 - 1/12/2017, Every day, Daily Average",1459,888,2396
"271","Kisii University College, monrovia ambank, Nairobi","164","Mumbi Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",1837,1100,3065
"271","Kisii University College, monrovia ambank, Nairobi","165","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",2338,1634,3343
"271","Kisii University College, monrovia ambank, Nairobi","166","Embakasi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1727,1004,2968
"271","Kisii University College, monrovia ambank, Nairobi","167","Kirawa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1673,1156,2419
"271","Kisii University College, monrovia ambank, Nairobi","168","Ring Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2954,1981,4403
"271","Kisii University College, monrovia ambank, Nairobi","169","J35,Block 62/469 Kibera Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1133,681,1884
"271","Kisii University College, monrovia ambank, Nairobi","172","James Gichuru Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1168,704,1936
"271","Kisii University College, monrovia ambank, Nairobi","173","Garissa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3410,2584,4499
"271","Kisii University College, monrovia ambank, Nairobi","175","Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2159,1470,3170
"271","Kisii University College, monrovia ambank, Nairobi","176","Share Saifiyah Burhaniyah","1/10/2017 - 1/12/2017, Every day, Daily Average",1536,990,2382
"271","Kisii University College, monrovia ambank, Nairobi","177","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2310,1592,3350
"271","Kisii University College, monrovia ambank, Nairobi","178","Kugeria Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1621,1061,2476
"271","Kisii University College, monrovia ambank, Nairobi","179","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2115,1588,2815
"271","Kisii University College, monrovia ambank, Nairobi","180","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2164,1266,3697
"271","Kisii University College, monrovia ambank, Nairobi","181","King'eero Shopping Centre Main Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1975,1454,2682
"271","Kisii University College, monrovia ambank, Nairobi","182","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",1790,1317,2431
"271","Kisii University College, monrovia ambank, Nairobi","183","Rd to Utawala Academy","1/10/2017 - 1/12/2017, Every day, Daily Average",2190,1334,3593
"271","Kisii University College, monrovia ambank, Nairobi","184","Miami Ct Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2684,1753,4107
"271","Kisii University College, monrovia ambank, Nairobi","185","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2583,1823,3659
"271","Kisii University College, monrovia ambank, Nairobi","186","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1945,1425,2654
"271","Kisii University College, monrovia ambank, Nairobi","187","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3589,2470,5213
"271","Kisii University College, monrovia ambank, Nairobi","188","Hinga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1028,627,1683
"271","Kisii University College, monrovia ambank, Nairobi","189","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2015,1284,3161
"271","Kisii University College, monrovia ambank, Nairobi","190","Kamandura - Mai Mahiu - Narok Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2516,1907,3318
"271","Kisii University College, monrovia ambank, Nairobi","191","Bogani E Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1710,1118,2613
"271","Kisii University College, monrovia ambank, Nairobi","192","Cargen House","1/10/2017 - 1/12/2017, Every day, Daily Average",264,75,922
"271","Kisii University College, monrovia ambank, Nairobi","193","Katani Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2117,1331,3365
"271","Kisii University College, monrovia ambank, Nairobi","194","James Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1940,1308,2876
"271","Kisii University College, monrovia ambank, Nairobi","198","Mae Properties Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1632,1038,2564
"271","Kisii University College, monrovia ambank, Nairobi","199","Catholic Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2639,1777,3918
"271","Kisii University College, monrovia ambank, Nairobi","200","Karura Munyaka Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2622,1701,4040
"271","Kisii University College, monrovia ambank, Nairobi","201","Masimba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2565,1581,4160
"271","Kisii University College, monrovia ambank, Nairobi","202","Rose Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",528,286,972
"271","Kisii University College, monrovia ambank, Nairobi","203","Ngong Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2498,1633,3820
"271","Kisii University College, monrovia ambank, Nairobi","204","Mukiri Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1252,805,1946
"271","Kisii University College, monrovia ambank, Nairobi","206","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2554,1887,3455
"271","Kisii University College, monrovia ambank, Nairobi","207","2nd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",2009,1328,3039
"271","Kisii University College, monrovia ambank, Nairobi","208","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2815,1900,4168
"271","Kisii University College, monrovia ambank, Nairobi","209","City Chicken Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1966,1266,3051
"271","Kisii University College, monrovia ambank, Nairobi","210","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1565,882,2775
"271","Kisii University College, monrovia ambank, Nairobi","211","Kayole Spine Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2257,1342,3793
"271","Kisii University College, monrovia ambank, Nairobi","212","Lunga Lunga Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1574,871,2844
"271","Kisii University College, monrovia ambank, Nairobi","213","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1720,1163,2542
"271","Kisii University College, monrovia ambank, Nairobi","214","Lane 26","1/10/2017 - 1/12/2017, Every day, Daily Average",2026,1389,2954
"271","Kisii University College, monrovia ambank, Nairobi","218","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2518,1812,3497
"271","Kisii University College, monrovia ambank, Nairobi","220","Dagoretti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2825,1811,4406
"271","Kisii University College, monrovia ambank, Nairobi","221","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3100,2254,4262
"271","Kisii University College, monrovia ambank, Nairobi","222","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2695,1776,4088
"271","Kisii University College, monrovia ambank, Nairobi","224","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1824,1057,3146
"271","Kisii University College, monrovia ambank, Nairobi","225","Woodvalle Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1280,765,2139
"271","Kisii University College, monrovia ambank, Nairobi","227","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2310,1581,3373
"271","Kisii University College, monrovia ambank, Nairobi","228","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2387,1482,3842
"271","Kisii University College, monrovia ambank, Nairobi","229","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",938,497,1767
"271","Kisii University College, monrovia ambank, Nairobi","230","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2736,1706,4386
"271","Kisii University College, monrovia ambank, Nairobi","231","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1858,960,3593
"271","Kisii University College, monrovia ambank, Nairobi","232","Imani Project","1/10/2017 - 1/12/2017, Every day, Daily Average",2171,1294,3641
"271","Kisii University College, monrovia ambank, Nairobi","233","Kerarapon Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",2322,1500,3593
"271","Kisii University College, monrovia ambank, Nairobi","234","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1774,1297,2424
"271","Kisii University College, monrovia ambank, Nairobi","235","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2331,1637,3317
"271","Kisii University College, monrovia ambank, Nairobi","237","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1839,1227,2754
"271","Kisii University College, monrovia ambank, Nairobi","238","School Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3355,2206,5100
"271","Kisii University College, monrovia ambank, Nairobi","239","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1921,1249,2954
"271","Kisii University College, monrovia ambank, Nairobi","240","Karen Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2336,1494,3651
"271","Kisii University College, monrovia ambank, Nairobi","241","Riara Prestige Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",1220,735,2023
"271","Kisii University College, monrovia ambank, Nairobi","242","200 Kyuna Cres","1/10/2017 - 1/12/2017, Every day, Daily Average",847,481,1488
"271","Kisii University College, monrovia ambank, Nairobi","243","E Africa Motorsports Tracks","1/10/2017 - 1/12/2017, Every day, Daily Average",1649,950,2859
"271","Kisii University College, monrovia ambank, Nairobi","244","Wangapala Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",943,565,1571
"271","Kisii University College, monrovia ambank, Nairobi","245","Ole Shapara Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",837,413,1693
"271","Kisii University College, monrovia ambank, Nairobi","246","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1242,716,2152
"271","Kisii University College, monrovia ambank, Nairobi","247","Kabiria Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1902,1302,2777
"271","Kisii University College, monrovia ambank, Nairobi","248","Pilipili Way","1/10/2017 - 1/12/2017, Every day, Daily Average",683,385,1208
"271","Kisii University College, monrovia ambank, Nairobi","249","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2187,1457,3281
"271","Kisii University College, monrovia ambank, Nairobi","251","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2212,1532,3193
"271","Kisii University College, monrovia ambank, Nairobi","252","Ol Leleshwa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1974,1185,3287
"271","Kisii University College, monrovia ambank, Nairobi","253","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2590,1932,3471
"271","Kisii University College, monrovia ambank, Nairobi","254","Banjui House","1/10/2017 - 1/12/2017, Every day, Daily Average",2381,1369,4139
"271","Kisii University College, monrovia ambank, Nairobi","255","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2708,1966,3728
"271","Kisii University College, monrovia ambank, Nairobi","256","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",613,329,1141
"271","Kisii University College, monrovia ambank, Nairobi","257","Mukunga","1/10/2017 - 1/12/2017, Every day, Daily Average",928,511,1683
"271","Kisii University College, monrovia ambank, Nairobi","258","0 Muthithi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",326,139,760
"271","Kisii University College, monrovia ambank, Nairobi","259","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2957,1837,4758
"271","Kisii University College, monrovia ambank, Nairobi","262","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2968,1962,4487
"271","Kisii University College, monrovia ambank, Nairobi","263","Nairobi - Namanga","1/10/2017 - 1/12/2017, Every day, Daily Average",2322,1579,3413
"271","Kisii University College, monrovia ambank, Nairobi","264","Gigiri Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1247,806,1928
"271","Kisii University College, monrovia ambank, Nairobi","266","Kandara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",705,394,1261
"271","Kisii University College, monrovia ambank, Nairobi","268","Church Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3015,1946,4669
"271","Kisii University College, monrovia ambank, Nairobi","269","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1891,1179,3030
"271","Kisii University College, monrovia ambank, Nairobi","271","GTZ Processional Way","1/10/2017 - 1/12/2017, Every day, Daily Average",503,130,1939
